policy,m,d,n,c,nm,mk,hr,cs,px,tv,mc,chg,dig,risk,cl,wick,body,pat,th,br,rank,fol,fturn,dir,fresh,estr,evt,evidence_at,audit,neg,ask,bid,spr,mode,open,high,low,exit,known,next_open_price,next_high_price,next_low_price,next_close_price,historical_alerts_verified,theme_membership_asof,candidate_kind,valid,safe,vol20,mom20,score_gap_ridge,score_utility_ridge,score_win_loss_ridge,score_stop_ridge,weight,route,net_return_pct
balanced,2024-05,2024-05-16,2024-05-17,403870,HPSP,KOSDAQ,False,True,41200.0,200822190000.0,3390727559055.118,11.804613297150611,0.5632593854818102,0.0276699029126213,0.8875,0.1125,0.725,75.0,반도체 장비,0.6704545454545454,1.0,2.0,117723770887.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,4.611650485436902,-4.126213592233007,0.1213592233009652,True,41200.0,43100.0,39500.0,41250.0,False,False,RETROSPECTIVE_PROXY,True,True,3.058348369467455,-14.202561117578583,0.4681507913586093,0.23555153695126113,0.563414749810656,-0.21253851267878532,1.0,primary,0.45
balanced,2024-05,2024-05-17,2024-05-20,322510,제이엘케이,KOSDAQ,False,True,11724.0,68934013140.0,301581191489.3617,19.194794631964207,2.135476680020052,0.1447458205390651,0.789795918367347,0.210204081632653,0.7710204081632653,60.0,의료기기,0.3582089552238806,1.0,1.0,27425991835.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0682360968952577,3.68474923234392,-4.008870692596378,-4.00034118048448,True,11732.0,12156.0,11254.0,11255.0,False,False,RETROSPECTIVE_PROXY,True,True,8.150824663898426,26.981667957655574,0.9897644684551925,1.084755303844122,0.6523016859066857,0.25419862624516576,1.0,backup,0.45
balanced,2024-05,2024-05-21,2024-05-22,248070,솔루엠,KOSPI,False,True,25500.0,84372207000.0,1219298993028.66,11.597374179431077,1.836974455889096,0.0501960784313725,0.8153846153846154,0.1846153846153846,0.7846153846153846,70.0,전기차(충전소/충전기),0.3888888888888889,1.0,0.0,3539397883.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.3921568627450966,4.509803921568634,-2.5490196078431397,0.7843137254901933,True,25600.0,26650.0,24850.0,25700.0,False,False,RETROSPECTIVE_PROXY,True,True,2.54080297537775,-8.416833667334666,0.04574544881917249,-0.041043771104857324,0.5471759064450493,-0.5709665278233425,1.0,primary,0.45
balanced,2024-05,2024-05-24,2024-05-27,267260,HD현대일렉트릭,KOSPI,False,True,283000.0,380132675000.0,10201357282913.166,10.763209393346385,0.7064713363025064,0.0822367491166077,0.9154929577464788,0.0845070422535211,0.9014084507042254,85.0,전력설비,0.7666666666666667,4.0,2.0,580051192935.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.7067137809187329,10.954063604240272,-2.473498233215543,3.7102473498233257,True,285000.0,314000.0,276000.0,293500.0,False,False,RETROSPECTIVE_PROXY,True,True,3.8511953133892067,12.307692307692308,0.34560791856451084,0.006140677071008682,0.5625689114544752,-0.3445143263171639,1.0,primary,0.45
balanced,2024-05,2024-05-30,2024-05-31,131400,이브이첨단소재,KOSDAQ,False,True,3050.0,71777818550.0,181929824561.4035,26.29399585921326,4.319502467895093,0.1065573770491803,0.8903225806451613,0.1096774193548387,0.8193548387096774,90.0,2차전지(전고체),0.3333333333333333,1.0,2.0,316769792175.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.3114754098360604,2.4590163934426146,-5.9016393442623,-3.1147540983606503,True,3010.0,3125.0,2870.0,2955.0,False,False,RETROSPECTIVE_PROXY,True,True,2.2053226011569143,-5.108055009823187,1.428137341539272,1.3372977604670944,0.5693628314970027,0.6997422030870379,1.0,backup,0.45
balanced,2024-05,2024-05-31,2024-06-03,000250,삼천당제약,KOSDAQ,False,True,119300.0,211602767900.0,2798458853503.185,15.825242718446608,0.1611998444449619,0.0693210393964794,0.9266666666666666,0.0733333333333333,0.8066666666666666,80.0,비만치료제,0.4411764705882353,2.0,2.0,222397980784.25,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.257334450963954,4.610226320201183,-3.1852472757753603,3.772003352891873,True,117800.0,124800.0,115500.0,123800.0,False,False,RETROSPECTIVE_PROXY,True,True,3.1326763653742526,-2.4621212121212155,0.6924751428075058,0.4780600435868059,0.5738414771645894,0.1022900758649859,1.0,primary,0.45
balanced,2024-06,2024-06-04,2024-06-05,065450,빅텍,KOSDAQ,False,True,5390.0,82490478840.0,158925735294.11765,10.000000000000009,0.4675774344889442,0.0929499072356215,0.8181818181818182,0.1818181818181818,0.7424242424242424,100.0,자전거,0.6666666666666666,1.0,0.0,1466007887.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-5.565862708719848,-2.78293135435993,-5.936920222634512,-3.710575139146566,True,5090.0,5240.0,5070.0,5190.0,False,False,RETROSPECTIVE_PROXY,True,True,1.975123576327744,5.603448275862077,-0.31030919766983267,-0.3641020211818427,0.46020835511493957,-1.0003768824690005,1.0,primary,-4.010575139146566
balanced,2024-06,2024-06-07,2024-06-10,402340,SK스퀘어,KOSPI,False,True,87500.0,69071450000.0,11543351344860.71,13.932291666666677,0.7276521208800747,0.0726285714285714,1.0,0.0,0.9438202247191012,85.0,S7(삼성전자/SK하이닉스 등),0.6666666666666666,1.0,2.0,999484293450.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.6857142857142895,18.62857142857144,0.6857142857142895,2.628571428571425,True,88100.0,103800.0,88100.0,89800.0,False,False,RETROSPECTIVE_PROXY,True,True,2.185993397574668,-0.13003901170350884,0.36968924419967364,0.11077888091108756,0.5963732338905893,-0.38273617390044906,1.0,primary,0.45
balanced,2024-06,2024-06-12,2024-06-13,214150,클래시스,KOSDAQ,False,True,53800.0,77396249600.0,3509688679245.283,11.966701352757546,0.288173124737257,0.0983271375464684,0.9159663865546218,0.0840336134453781,0.8571428571428571,85.0,화장품,0.7123287671232876,4.0,1.0,28699211175.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,2.230483271375472,-2.2304832713754608,0.9293680297397744,True,53800.0,55000.0,52600.0,54300.0,False,False,RETROSPECTIVE_PROXY,True,True,2.148696949742739,1.1578947368421133,0.25455465849258657,0.03687356826571925,0.5772185771725131,-0.38380774243030563,1.0,primary,0.45
balanced,2024-06,2024-06-14,2024-06-17,276730,한울앤제주,KOSDAQ,False,True,17757.0,26511982308.0,419168296409.4728,17.518199867637318,2.059273136620328,0.1511516585008729,0.8885591823277283,0.1114408176722716,0.8249258160237388,80.0,"주류업(주정, 에탄올 등)",1.0,1.0,1.0,19418121465.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,7.557582925043649,-15.041955285239627,-12.733006701582472,True,17757.0,19099.0,15086.0,15496.0,False,False,RETROSPECTIVE_PROXY,True,True,2.221136116702015,-4.075672930421536,0.8773160680042895,0.70461579444628,0.5533918377559933,0.11366242323116453,1.0,backup,0.45
balanced,2024-06,2024-06-20,2024-06-21,067160,SOOP,KOSDAQ,False,True,117000.0,41711436000.0,1344961892247.0432,10.586011342155,1.1558235786106523,0.0488034188034188,0.8306451612903226,0.1693548387096774,0.7983870967741935,80.0,가상현실(VR),0.5833333333333334,1.0,1.0,10604629088.25,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.1965811965811923,1.7948717948717885,-1.6239316239316293,-0.8547008547008517,True,115600.0,119100.0,115100.0,116000.0,False,False,RETROSPECTIVE_PROXY,True,True,3.2003699334206943,-4.1666666666666625,0.08055272499514257,0.03799700125537004,0.5847546233211932,-0.6631536007440225,1.0,primary,0.45
balanced,2024-06,2024-06-21,2024-06-24,147830,제룡산업,KOSDAQ,False,True,9830.0,468248992870.0,196600000000.0,27.166882276843477,1.5606559282947012,0.2380467955239064,0.9135802469135802,0.0864197530864197,0.8559670781893004,100.0,전력설비,0.6666666666666666,1.0,2.0,504031650900.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.729399796541209,8.545269582909466,0.3051881993896277,2.8484231943031624,True,10000.0,10670.0,9860.0,10110.0,False,False,RETROSPECTIVE_PROXY,True,True,8.461247416955677,19.474497681607428,1.654264931119552,1.660238251617159,0.6329030868525736,0.868318302401358,1.0,backup,1.4293997965412089
balanced,2024-06,2024-06-25,2024-06-26,002380,KCC,KOSPI,False,True,307000.0,26241132000.0,2638034439834.025,10.83032490974729,0.7024469939573761,0.0773615635179153,0.8305084745762712,0.1694915254237288,0.7796610169491526,80.0,밸류업(25년 기업가치 제고계획 발표),0.5875,1.0,1.0,20371880625.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,0.6514657980456029,-1.954397394136809,-1.954397394136809,True,307000.0,309000.0,301000.0,301000.0,False,False,RETROSPECTIVE_PROXY,True,True,1.9065789318988324,-9.328968903436985,0.004622612369516843,-0.07432026198045494,0.5894637134847149,-0.7381405458960536,1.0,primary,-2.254397394136809
balanced,2024-06,2024-06-28,2024-07-01,007660,이수페타시스,KOSPI,False,True,57086.0,475143618370.0,4190657054905.49,13.319834841988245,0.5151355139491574,0.0844865641313106,0.8933369893062791,0.1066630106937208,0.8267068823690704,85.0,밸류업(25년 기업가치 제고계획 발표),0.7375,2.0,2.0,642594042487.25,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.5115089514066473,1.0212661598290262,-3.91864905581053,-3.407140104403883,True,56794.0,57669.0,54849.0,55141.0,False,False,RETROSPECTIVE_PROXY,True,True,2.7595692522086086,5.823040080665498,0.2367912597084087,-0.07919237985377982,0.5273947838535318,-0.46511577453619124,1.0,primary,0.45
balanced,2024-07,2024-07-04,2024-07-05,039030,이오테크닉스,KOSDAQ,False,True,200000.0,181850400000.0,2463927765237.0205,15.008625646923512,0.5630062386511323,0.06985,0.9130434782608696,0.0869565217391304,0.908695652173913,75.0,HBM(고대역폭메모리),0.7575757575757576,2.0,2.0,492400840230.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,2.0000000000000018,5.499999999999994,-1.500000000000001,-1.3499999999999956,True,204000.0,211000.0,197000.0,197300.0,False,False,RETROSPECTIVE_PROXY,True,True,2.5630564609690727,-13.697270471464018,0.5847460682900114,0.33685394415901704,0.5772785945081236,-0.1634196492041061,1.0,primary,1.7000000000000017
balanced,2024-07,2024-07-05,2024-07-08,099190,아이센스,KOSDAQ,False,True,21550.0,47290246650.0,619676988463.8737,18.34157056562329,1.0038167703744114,0.0987470997679814,0.912536443148688,0.0874635568513119,0.8892128279883382,80.0,고령화 사회(노인복지),0.6451612903225806,1.0,2.0,256493207244.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.2320185614849146,4.872389791183296,-2.088167053364265,2.088167053364276,True,21500.0,22600.0,21100.0,22000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.6153341509929016,-6.90184049079755,0.8351511608116073,0.7494001470789393,0.604919667495955,0.04198992898718677,1.0,primary,0.45
balanced,2024-07,2024-07-09,2024-07-10,195940,HK이노엔,KOSDAQ,False,True,40150.0,55521066150.0,1137471938168.8467,10.606060606060597,0.8197206853814145,0.0723536737235367,0.863013698630137,0.136986301369863,0.863013698630137,80.0,제약업체,0.7096774193548387,1.0,1.0,332885962095.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.1245330012453305,5.230386052303859,-1.6189290161892855,3.3623910336239016,True,40200.0,42250.0,39500.0,41500.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4330961962609994,0.13793103448276334,0.12559907262891942,-0.021675789153922202,0.5485103523737178,-0.6361615926469895,1.0,primary,0.45
balanced,2024-07,2024-07-10,2024-07-11,475150,SK이터닉스,KOSPI,False,True,19376.0,215459221152.0,660088153846.1539,17.36628505663578,0.447391160637542,0.0917630057803468,0.801958041958042,0.198041958041958,0.801958041958042,100.0,전력저장장치(ESS),0.6578947368421053,2.0,2.0,264373831094.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.0786540049545823,4.9442609413707705,-2.797274979355901,2.580511973575561,True,19167.0,20334.0,18834.0,19876.0,False,False,RETROSPECTIVE_PROXY,True,True,3.8658289395663505,-15.705897370436562,0.4499853325670023,0.3813502173941362,0.5988020099786819,-0.30467130830994393,1.0,primary,0.45
balanced,2024-07,2024-07-12,2024-07-15,051980,중앙첨단소재,KOSDAQ,False,True,12160.0,146172234880.0,1350976000000.0,13.64485981308412,1.0477492605480905,0.0814967105263157,0.8532608695652174,0.1467391304347826,0.7934782608695652,80.0,리튬,0.5714285714285714,1.0,1.0,19663813038.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.9868421052631636,2.960526315789469,-5.016447368421051,-2.138157894736848,True,12280.0,12520.0,11550.0,11900.0,False,False,RETROSPECTIVE_PROXY,True,True,3.973270143885184,-22.463768115942027,0.1585691922437907,0.1114090657285141,0.5806143049943049,-0.5976079695450217,1.0,primary,0.6868421052631637
balanced,2024-07,2024-07-15,2024-07-16,041190,우리기술투자,KOSDAQ,False,True,8500.0,83216938000.0,714027331189.7106,15.176151761517607,0.4216179443160478,0.0803529411764705,0.8020833333333334,0.1979166666666666,0.5833333333333334,100.0,STO(토큰증권 발행),0.7272727272727273,1.0,2.0,76197154831.25,0.0,0.0,,,,False,False,,,,DAILY_PROXY,7.294117647058829,10.11764705882352,2.5882352941176467,3.88235294117647,True,9120.0,9360.0,8720.0,8830.0,False,False,RETROSPECTIVE_PROXY,True,True,2.347471972651459,-13.98601398601399,0.15771211389498657,0.09731363869043504,0.552853702516332,-0.6168140513255178,1.0,primary,6.994117647058829
balanced,2024-07,2024-07-17,2024-07-18,090430,아모레퍼시픽,KOSPI,False,True,162400.0,97534192000.0,9499210048848.57,8.411214953271017,0.5600249227653289,0.0933004926108374,0.8863636363636364,0.1136363636363636,0.8257575757575758,75.0,마이크로바이옴,0.8,3.0,2.0,126628558965.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.8004926108374333,7.635467980295574,-0.4310344827586188,2.8325123152709297,True,163700.0,174800.0,161700.0,167000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.1742065689546073,-17.511013215859027,0.5021206915936399,0.23546771959589632,0.6031710812519754,-0.21366996214333436,1.0,primary,0.5004926108374332
balanced,2024-07,2024-07-22,2024-07-23,090430,아모레퍼시픽,KOSPI,False,True,177700.0,123494925100.0,10394147941381.717,8.88480392156863,0.7090870849787485,0.0974676420934158,0.9666666666666668,0.0333333333333333,0.9666666666666668,100.0,마이크로바이옴,0.5333333333333333,2.0,2.0,138807638325.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,1.1817670230725996,-2.0821609454136136,-1.4068655036578503,True,177700.0,179800.0,174000.0,175200.0,False,False,RETROSPECTIVE_PROXY,True,True,3.0532570647696633,-5.555555555555558,0.11618133869639244,-0.10773799213164871,0.6042191482785818,-0.6525015292372285,1.0,primary,0.45
balanced,2024-07,2024-07-23,2024-07-24,064350,현대로템,KOSPI,False,True,46350.0,371374230150.0,5058729652996.846,8.930669800235025,0.7010452073849021,0.0833872707659115,0.9578947368421052,0.0421052631578947,0.8736842105263158,100.0,우주항공산업(누리호/인공위성 등),0.5161290322580645,1.0,1.0,181394006930.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.3236245954692629,4.207119741100329,-1.0787486515641875,3.4519956850054045,True,46500.0,48300.0,45850.0,47950.0,False,False,RETROSPECTIVE_PROXY,True,True,2.8904842195193665,7.85804816223068,-0.12806273216302014,-0.42932867861388574,0.49937579103293334,-0.8448028751785996,1.0,primary,0.45
balanced,2024-07,2024-07-24,2024-07-25,145020,휴젤,KOSDAQ,False,True,246500.0,53633716500.0,3084987909836.0654,13.073394495412847,0.2479283790416621,0.0862068965517241,0.8732394366197183,0.1267605633802817,0.8732394366197183,100.0,보톡스(보툴리눔톡신),0.9230769230769232,1.0,2.0,128471959840.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-2.6369168356997985,1.8255578093306248,-2.8397565922920864,-1.4198782961460488,True,240000.0,251000.0,239500.0,243000.0,False,False,RETROSPECTIVE_PROXY,True,True,1.9160712146754342,-8.016877637130804,0.2845854721092816,0.06609651397203448,0.5964460226802608,-0.4490048894022447,1.0,primary,0.45
balanced,2024-07,2024-07-26,2024-07-29,006360,GS건설,KOSPI,False,True,19210.0,44797297380.0,1644039474452.5547,9.334092202618097,0.9765003785854978,0.0682457053617907,0.9467455621301776,0.0532544378698224,0.9467455621301776,80.0,건설 대표주,1.0,1.0,1.0,22895207860.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0520562207183772,4.6330036439354405,-0.7287870900572591,2.446642373763664,True,19220.0,20100.0,19070.0,19680.0,False,False,RETROSPECTIVE_PROXY,True,True,2.2504825771412214,18.716216216216218,0.40697150312670965,0.10363329176068968,0.5184390839539528,-0.34248170640606374,1.0,primary,0.45
balanced,2024-08,2024-08-01,2024-08-02,380540,옵티코어,KOSDAQ,False,True,2922.0,51420388818.0,71476615384.61539,21.54742096505824,3.969687873105957,0.2015742642026009,0.7757731958762887,0.2242268041237113,0.6984536082474226,70.0,,,,,,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.9582477754962349,9.514031485284049,-5.612594113620806,-5.612594113620806,True,2894.0,3200.0,2758.0,2758.0,False,False,RETROSPECTIVE_PROXY,True,True,7.507025102700964,10.275229357798166,1.2774254167648578,1.4522434014164685,0.6596918388976016,0.4347165122126137,1.0,backup,0.45
balanced,2024-08,2024-08-02,2024-08-05,253840,수젠텍,KOSDAQ,False,True,7810.0,128775473970.0,130751685393.25842,25.76489533011273,3.4162775889007024,0.2560819462227913,0.7903225806451613,0.2096774193548387,0.7903225806451613,85.0,코로나19(진단키트),0.4285714285714285,1.0,2.0,325791089370.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,2.3047375160051287,16.005121638924447,-10.11523687580026,-1.1523687580025643,True,7990.0,9060.0,7020.0,7720.0,False,False,RETROSPECTIVE_PROXY,True,True,4.7477590501957785,25.075528700906347,1.4619690869608246,1.4235237566441277,0.6295221521637597,0.6467265813906216,1.0,backup,2.004737516005129
balanced,2024-08,2024-08-08,2024-08-09,083550,케이엠,KOSDAQ,False,True,4137.0,24035159148.0,56077942511.34644,26.70750382848393,3.540010621534545,0.1600193376843123,0.8954183266932271,0.1045816733067729,0.8954183266932271,80.0,마스크,0.8571428571428571,1.0,1.0,38517425548.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.435097897026826,2.658931592941749,-7.952622673434861,2.658931592941749,True,4155.0,4247.0,3808.0,4247.0,False,False,RETROSPECTIVE_PROXY,True,True,2.442062604766999,-4.560070154925455,1.8869603070453274,1.8897403224701452,0.6115454723568626,1.201595598274565,1.0,backup,0.45
balanced,2024-08,2024-08-09,2024-08-12,161890,한국콜마,KOSPI,False,True,66300.0,99925835100.0,1565007407407.4072,10.869565217391308,1.1834303827108417,0.0596530920060331,0.8870967741935484,0.1129032258064516,0.8548387096774194,80.0,화장품,0.726027397260274,2.0,1.0,103624503025.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,2.413273001508287,4.826546003016596,-0.6033182503770718,0.0,True,67900.0,69500.0,65900.0,66300.0,False,False,RETROSPECTIVE_PROXY,True,True,3.760753473061841,-2.922077922077926,0.13745567189764057,-0.04192010826378764,0.5539261192072067,-0.5995448447604802,1.0,primary,2.1132730015082872
balanced,2024-08,2024-08-14,2024-08-16,174900,앱클론,KOSDAQ,False,True,17450.0,32764469000.0,348192129629.62964,18.626784500339895,1.0707185385090174,0.1099140401146131,0.9108527131782944,0.0891472868217054,0.8837209302325582,65.0,코로나19(치료제/백신 개발 등),0.8846153846153846,2.0,1.0,38360950297.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.1461318051575908,0.4584527220630408,-3.610315186246416,-1.2034383954154682,True,17250.0,17530.0,16820.0,17240.0,False,False,RETROSPECTIVE_PROXY,True,True,5.254201473858063,-2.4535809018567667,1.1581841814450053,1.1784800255593162,0.652839437905113,0.42335814916465764,1.0,backup,-1.5034383954154682
balanced,2024-08,2024-08-16,2024-08-19,225220,제놀루션,KOSDAQ,False,True,4305.0,36978667110.0,82764254385.96492,22.475106685632998,4.180799007029647,0.1242740998838559,0.8975903614457831,0.1024096385542168,0.8975903614457831,80.0,코로나19(진단키트),0.8333333333333334,4.0,2.0,151105252256.25,0.0,0.0,,,,False,False,,,,DAILY_PROXY,4.297328687572599,19.396051103368173,0.0,11.498257839721248,True,4490.0,5140.0,4305.0,4800.0,False,False,RETROSPECTIVE_PROXY,True,True,3.0730145463971934,-4.613297150610585,1.4738795798273279,1.4327831275754233,0.6062727289321403,0.6898889692938582,1.0,backup,3.9973286875725993
balanced,2024-08,2024-08-22,2024-08-23,225190,LK삼양,KOSDAQ,False,True,1959.0,79046717655.0,138156029232.6431,24.065864471184284,4.6056119331261245,0.1868300153139356,0.8323586744639376,0.1676413255360623,0.7407407407407407,90.0,카메라모듈/부품,0.2692307692307692,1.0,0.0,2353231333.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.9188361408882127,0.7146503318019359,-8.065339458907605,-5.717202654415521,True,1941.0,1973.0,1801.0,1847.0,False,False,RETROSPECTIVE_PROXY,True,True,2.8910712951623667,1.0883482714468595,0.952653071635305,0.9887004272268907,0.5641316977093815,0.246648990026256,1.0,backup,-6.017202654415521
